l_orderkey|revenue|o_orderdate|o_shippriority
712000|39032.24|1995-02-05|0
974404|39013.95|1995-02-25|0
1311075|38994.59|1994-12-21|0
5635654|38980.01|1995-01-09|0
1665606|38979.79|1995-01-26|0
228033|38968.20|1994-11-28|0
556899|38946.53|1995-02-20|0
1891812|38919.34|1995-01-03|0
45350|38915.17|1995-01-04|0
4969348|38895.64|1994-11-19|0
297091|38891.13|1995-01-22|0
4983012|38873.43|1994-12-28|0
654980|38855.65|1995-01-12|0
2059136|38846.64|1994-11-18|0
5977504|38841.28|1995-02-28|0
5891460|38836.75|1994-12-22|0
4266625|38829.92|1995-02-07|0
550592|38813.86|1995-03-05|0
3125952|38811.68|1995-02-15|0
722182|38739.19|1995-01-09|0
200966|38738.72|1995-03-09|0
1674246|38724.57|1994-12-28|0
2518818|38715.65|1994-12-23|0
2558785|38698.34|1995-01-05|0
3120707|38696.04|1995-01-11|0
837763|38673.45|1994-12-05|0
5223557|38667.95|1994-11-26|0
3716101|38621.16|1995-02-03|0
4171008|38619.80|1994-12-25|0
4611202|38588.95|1994-12-17|0
796002|38551.48|1994-12-11|0
3335492|38547.63|1994-11-30|0
771879|38457.80|1995-01-27|0
3815429|38450.96|1995-02-26|0
4176325|38449.64|1995-01-24|0
5265345|38438.10|1995-03-11|0
952547|38403.52|1995-01-09|0
5295488|38402.52|1994-12-21|0
3411653|38382.53|1995-02-06|0
3422247|38341.75|1995-02-28|0
2154595|38335.80|1995-02-10|0
3639975|38305.88|1995-01-28|0
5629703|38298.61|1994-12-02|0
2416322|38292.59|1994-12-06|0
2387010|38290.46|1995-01-01|0
3147233|38284.92|1994-12-07|0
2683745|38274.13|1994-12-22|0
1855269|38270.09|1995-01-08|0
1426886|38245.97|1995-02-10|0
2773250|38241.31|1995-02-28|0
2929958|38240.88|1995-01-27|0
4267527|38240.16|1994-11-30|0
131303|38217.96|1994-12-08|0
979431|38217.77|1995-01-10|0
5021058|38199.96|1995-02-06|0
2890724|38199.18|1995-02-27|0
5471522|38189.57|1995-02-22|0
1260899|38171.99|1994-12-11|0
3644036|38131.43|1995-02-26|0
5951106|38125.19|1994-12-17|0
73985|38121.29|1995-02-17|0
1616739|38113.50|1995-01-13|0
2916932|38090.34|1995-03-09|0
763042|38086.86|1995-02-27|0
174560|38086.75|1994-12-30|0
4772194|38083.50|1994-12-17|0
2702978|38066.51|1995-03-08|0
5787424|38066.10|1994-12-31|0
38784|38062.71|1995-02-04|0
4007012|38054.46|1995-01-05|0
4661920|38038.98|1995-01-07|0
5012320|37985.65|1995-03-01|0
5546208|37959.18|1995-01-26|0
4529668|37957.39|1995-02-26|0
2635971|37951.61|1995-01-31|0
5454144|37942.63|1995-01-14|0
3553380|37937.97|1995-03-05|0
500678|37907.14|1994-11-26|0
345378|37902.43|1995-02-02|0
4045446|37884.94|1995-02-05|0
1726087|37884.09|1995-03-07|0
1593221|37883.69|1995-02-01|0
5236771|37868.67|1994-12-04|0
1049699|37867.25|1995-03-03|0
2130501|37862.95|1995-01-05|0
3886791|37845.72|1995-01-11|0
651814|37829.20|1994-11-22|0
5108962|37806.93|1995-01-06|0
3807712|37798.24|1995-02-25|0
5983078|37797.84|1994-12-16|0
2938275|37766.63|1994-11-28|0
2667047|37757.43|1995-02-02|0
2007428|37756.83|1994-11-27|0
3043811|37752.65|1995-01-03|0
2194054|37734.10|1995-03-13|0
390240|37716.95|1994-12-29|0
1177572|37695.19|1994-12-01|0
5229254|37690.50|1994-11-28|0
5748035|37665.24|1995-03-04|0
638087|37663.84|1994-12-25|0
841859|37661.37|1995-01-07|0
3673159|37649.59|1994-12-17|0
1862084|37638.22|1995-01-31|0
4841477|37634.14|1994-11-29|0
1645603|37613.54|1995-02-20|0
4637381|37612.71|1994-12-15|0
4140868|37604.37|1994-12-22|0
3958916|37602.88|1994-12-29|0
2999556|37597.65|1995-01-30|0
3717731|37597.19|1994-12-30|0
1025157|37572.44|1994-12-22|0
3569445|37569.16|1994-12-29|0
2895488|37547.02|1995-02-28|0
1913570|37508.56|1995-01-13|0
5132384|37506.06|1995-03-03|0
4716288|37497.83|1994-12-11|0
3195425|37497.29|1995-03-08|0
4991910|37488.68|1994-12-07|0
510754|37466.32|1994-12-21|0
1696802|37457.53|1994-11-29|0
114214|37449.21|1994-12-11|0
3894405|37447.32|1994-12-08|0
1796390|37438.08|1995-03-06|0
847200|37423.05|1995-03-02|0
1185473|37408.52|1994-12-14|0
1774883|37392.87|1995-02-22|0
1428679|37385.78|1995-03-09|0
1877926|37355.12|1995-02-24|0
5339047|37341.88|1995-02-26|0
5526818|37341.16|1994-12-27|0
1757859|37340.39|1995-03-13|0
5997216|37331.28|1994-11-23|0
3160257|37321.64|1995-01-21|0
1335621|37315.60|1994-12-27|0
2345249|37261.91|1995-01-14|0
283008|37223.09|1995-02-02|0
1132357|37221.58|1995-02-05|0
4275333|37220.61|1994-11-22|0
4882912|37211.87|1994-12-09|0
1535969|37206.23|1995-01-13|0
3088775|37204.96|1995-01-09|0
3833093|37188.10|1994-12-13|0
4897184|37180.86|1995-01-08|0
2918371|37133.39|1994-12-05|0
590948|37121.28|1995-02-11|0
2332833|37114.68|1994-11-30|0
4208962|37104.01|1994-12-15|0
3342790|37098.02|1995-02-04|0
5192611|37087.05|1994-12-12|0
4862016|37074.62|1995-02-23|0
291591|37064.92|1994-12-30|0
193856|37029.96|1995-02-13|0
5114435|37019.65|1994-12-13|0
5990946|37018.91|1995-01-01|0
2817638|37007.30|1994-12-19|0
1036448|36997.04|1995-01-03|0
5730883|36975.13|1994-12-01|0
5519239|36961.87|1994-12-26|0
2177094|36959.85|1995-01-14|0
3172481|36947.34|1994-12-05|0
1081728|36938.80|1995-01-14|0
5400960|36930.90|1995-02-28|0
5514789|36930.66|1995-01-25|0
281443|36910.79|1995-01-05|0
5077988|36909.91|1995-02-05|0
4181475|36899.90|1995-03-03|0
4542724|36896.86|1995-02-19|0
1285991|36867.81|1994-11-28|0
1057377|36864.71|1995-02-13|0
1925159|36853.20|1995-02-22|0
5063173|36843.17|1995-01-04|0
423143|36841.07|1995-01-07|0
1061543|36835.09|1995-03-06|0
5373574|36816.44|1995-01-28|0
5123780|36787.58|1995-02-13|0
33824|36765.62|1995-03-03|0
1280099|36756.58|1994-12-28|0
1470884|36755.75|1995-02-13|0
4865831|36754.36|1994-12-30|0
4101920|36748.63|1995-01-03|0
944388|36748.24|1995-01-30|0
4999589|36736.76|1994-11-28|0
308643|36716.69|1994-12-21|0
1577189|36689.00|1994-12-15|0
3430275|36663.13|1995-01-18|0
5782118|36655.78|1994-12-19|0
4700228|36646.22|1995-03-05|0
5060129|36633.69|1994-12-11|0
386913|36629.04|1994-12-21|0
4193538|36599.22|1994-12-12|0
582790|36597.32|1995-01-16|0
4340321|36592.40|1995-02-10|0
5213188|36587.63|1995-01-19|0
2519335|36585.43|1994-11-18|0
4986560|36581.94|1995-01-01|0
5586144|36578.80|1994-12-13|0
2768387|36572.35|1994-12-13|0
5867047|36561.72|1995-01-20|0
1388614|36539.32|1995-02-25|0
4211619|36517.91|1995-01-17|0
3744961|36509.46|1994-12-10|0
4035461|36505.51|1994-12-10|0
5187361|36486.30|1995-01-08|0
5735143|36468.24|1994-12-26|0
802240|36466.56|1994-12-23|0
4005507|36441.26|1995-01-25|0
3534661|36421.16|1995-03-11|0
1696167|36419.26|1995-03-14|0
2168930|36407.81|1995-02-01|0
4631488|36401.50|1994-12-06|0
5496834|36392.30|1995-02-14|0
3700580|36376.27|1994-12-12|0
4561478|36346.10|1995-03-04|0
2525316|36345.60|1994-11-30|0
3411108|36344.40|1994-11-26|0
4007073|36340.25|1995-01-26|0
3895910|36338.82|1994-12-30|0
5686981|36326.47|1995-02-04|0
265671|36305.04|1995-01-23|0
4778561|36280.35|1994-11-27|0
4485989|36279.07|1995-01-15|0
4993542|36270.74|1995-02-18|0
2344000|36270.10|1995-01-06|0
4533187|36267.58|1995-03-01|0
5590182|36266.31|1995-01-06|0
2028291|36264.54|1994-12-18|0
5734501|36257.60|1995-01-20|0
2560966|36256.61|1994-12-11|0
5823170|36251.53|1995-02-02|0
4891205|36221.81|1995-02-07|0
4677990|36182.99|1994-12-15|0
2693761|36179.87|1995-02-25|0
5564066|36174.24|1994-11-22|0
3755457|36169.36|1995-02-15|0
2634433|36135.05|1995-01-21|0
817511|36129.86|1994-11-22|0
4840933|36090.16|1995-03-13|0
387687|36058.20|1994-11-26|0
3364135|36036.55|1995-01-08|0
3845157|36005.92|1994-12-23|0
356450|36004.11|1995-01-23|0
2841121|36000.21|1994-12-10|0
5276480|35964.52|1995-02-18|0
339397|35962.21|1995-03-13|0
1568289|35961.29|1994-12-08|0
2566690|35915.43|1995-03-11|0
5732164|35902.33|1994-11-24|0
3640642|35901.00|1995-01-01|0
5802530|35898.89|1994-12-29|0
2193602|35880.08|1994-12-29|0
5928070|35860.10|1995-01-24|0
1538562|35856.45|1995-01-20|0
3780679|35849.78|1995-02-07|0
4720483|35830.62|1995-01-23|0
2577088|35827.30|1995-01-07|0
5681543|35780.13|1994-12-09|0
2388864|35775.86|1995-01-06|0
4053123|35759.14|1995-01-25|0
4623525|35752.72|1994-12-30|0
2249030|35739.71|1994-12-17|0
3882273|35727.87|1995-02-09|0
201120|35718.00|1995-02-16|0
41895|35705.18|1995-01-11|0
1124741|35667.92|1994-11-19|0
2834467|35662.42|1995-01-22|0
3762982|35652.96|1994-11-28|0
3629926|35639.19|1995-03-10|0
2370598|35631.82|1995-02-05|0
2978566|35622.49|1994-12-17|0
3869667|35613.07|1995-01-03|0
1592294|35610.76|1995-02-14|0
2615557|35608.80|1995-02-09|0
1867780|35588.26|1994-12-22|0
4619745|35566.38|1995-01-05|0
326246|35552.84|1995-01-20|0
1395847|35542.28|1994-12-29|0
996929|35540.16|1995-01-07|0
4283684|35518.32|1994-12-13|0
1186503|35515.20|1995-02-22|0
4228832|35492.78|1994-12-28|0
5995012|35489.38|1995-02-09|0
3897184|35485.12|1994-12-07|0
4311813|35482.55|1994-12-06|0
798470|35474.40|1995-02-03|0
770499|35454.17|1994-12-11|0
4422788|35439.62|1994-12-14|0
5446916|35439.03|1995-01-30|0
2258050|35433.19|1995-01-23|0
3958019|35430.75|1994-12-12|0
2023297|35413.94|1994-11-26|0
4628390|35405.10|1994-12-12|0
737410|35400.06|1994-12-22|0
3596128|35387.57|1995-02-26|0
5623265|35361.35|1995-01-16|0
3843942|35358.75|1994-12-29|0
2188769|35340.01|1995-01-23|0
2993601|35320.95|1994-12-15|0
3305122|35312.71|1995-01-18|0
4195141|35309.39|1995-01-06|0
4998343|35276.77|1994-12-10|0
2074528|35260.03|1995-03-05|0
3197568|35229.92|1995-01-24|0
2690150|35224.71|1994-11-25|0
5185730|35221.89|1994-12-15|0
3147302|35191.72|1995-01-10|0
3605124|35185.15|1995-01-16|0
5827015|35180.58|1995-01-02|0
2088544|35177.51|1995-01-02|0
117989|35167.70|1995-02-10|0
2130784|35152.40|1995-01-13|0
2461381|35137.88|1994-12-08|0
4076005|35135.83|1995-02-14|0
4229152|35128.36|1995-02-27|0
3240517|35100.41|1994-12-13|0
3405249|35092.81|1995-01-12|0
5180259|35080.80|1995-02-28|0
1547618|35080.79|1994-12-22|0
1795140|35064.97|1994-12-24|0
4953830|35039.07|1994-12-28|0
2019815|35014.96|1995-01-19|0
487845|34995.49|1995-01-24|0
2691781|34993.34|1994-12-25|0
1982337|34986.17|1994-11-28|0
2435398|34965.86|1995-02-23|0
3236037|34948.99|1995-02-10|0
633377|34903.32|1995-02-22|0
490561|34895.94|1995-02-06|0
2518304|34890.69|1995-02-17|0
3727040|34890.02|1994-12-04|0
4677664|34866.68|1994-12-03|0
254051|34851.14|1995-02-19|0
3028357|34850.70|1995-01-29|0
5014400|34844.28|1995-02-09|0
3409604|34835.88|1995-01-02|0
4034950|34834.92|1994-12-01|0
732583|34810.48|1995-02-06|0
2047264|34806.10|1995-01-25|0
5774471|34789.15|1995-03-01|0
543461|34775.66|1995-01-26|0
229830|34721.38|1995-01-06|0
5954499|34701.55|1995-01-29|0
901760|34701.25|1994-12-15|0
5843623|34692.87|1995-02-16|0
1670660|34690.40|1994-12-05|0
2869696|34680.74|1995-01-13|0
3008384|34675.83|1995-02-25|0
415328|34651.63|1995-01-12|0
2466465|34644.35|1994-12-28|0
4246950|34623.02|1995-01-24|0
3623206|34611.68|1994-12-11|0
5572709|34609.41|1994-11-27|0
4462946|34608.17|1995-02-08|0
1380422|34601.89|1994-12-04|0
4667746|34579.41|1995-02-07|0
5471971|34575.40|1995-02-18|0
5263299|34568.42|1994-12-14|0
829315|34546.72|1994-12-05|0
3883206|34534.06|1995-01-10|0
5729922|34529.56|1994-12-12|0
1326945|34525.22|1995-03-01|0
2857539|34525.08|1994-12-23|0
2301184|34519.36|1994-11-24|0
4971493|34508.30|1994-12-19|0
5845959|34464.14|1995-03-04|0
4140131|34462.22|1995-03-11|0
5665926|34457.33|1995-02-22|0
1006151|34442.67|1995-03-10|0
4197287|34419.20|1994-12-01|0
274183|34415.87|1995-02-14|0
5629249|34397.91|1995-01-10|0
5102210|34395.96|1994-12-20|0
3005669|34389.88|1995-01-20|0
5313158|34371.43|1995-02-22|0
1521411|34369.14|1995-01-08|0
4200226|34368.24|1994-12-04|0
4737799|34332.48|1994-12-04|0
2440706|34329.36|1995-01-11|0
3081316|34305.94|1994-12-28|0
2188772|34276.05|1994-12-28|0
4511366|34245.99|1995-01-09|0
5797766|34234.61|1994-12-20|0
126020|34234.23|1995-02-20|0
5984833|34185.99|1994-11-28|0
5523490|34185.03|1994-11-28|0
5147267|34184.47|1994-12-07|0
748262|34173.40|1995-01-29|0
2036999|34159.96|1995-02-11|0
5415655|34139.20|1995-01-06|0
1909059|34125.52|1995-02-20|0
4749989|34097.27|1994-12-29|0
626466|34093.73|1994-12-05|0
4983331|34092.59|1994-12-30|0
2908262|34079.38|1994-12-14|0
4907332|34078.43|1995-01-19|0
4661830|34055.91|1994-11-27|0
2901543|34048.84|1995-02-12|0
2926087|34043.66|1995-01-17|0
2158791|34036.22|1994-12-22|0
2275175|34015.05|1994-12-06|0
4485574|34008.25|1994-12-17|0
2747168|33992.60|1994-12-20|0
390305|33985.40|1994-12-26|0
2430469|33946.48|1994-12-10|0
5949447|33937.25|1994-12-11|0
2126499|33923.86|1995-01-11|0
2920928|33894.12|1995-02-28|0
2894662|33892.65|1995-03-14|0
36069|33886.92|1994-12-06|0
276544|33884.19|1994-12-20|0
3484196|33873.82|1994-12-27|0
3019396|33862.75|1994-12-20|0
2540161|33840.83|1995-01-29|0
4826916|33808.51|1995-02-21|0
547879|33804.59|1994-12-03|0
1336102|33793.11|1995-03-08|0
1924737|33765.49|1995-02-07|0
1498115|33758.27|1995-02-21|0
4868068|33750.43|1995-02-01|0
3466209|33746.55|1995-02-01|0
4723589|33737.69|1995-03-05|0
525508|33735.65|1995-02-10|0
3550625|33720.19|1994-12-11|0
5973797|33717.59|1995-01-26|0
2702469|33707.11|1994-11-26|0
4656707|33703.24|1994-12-23|0
5654403|33701.18|1995-02-15|0
2765344|33699.20|1995-01-11|0
3920100|33658.56|1995-02-08|0
2140802|33648.79|1995-01-18|0
2442883|33610.25|1994-11-21|0
580709|33606.55|1994-12-12|0
3134692|33599.04|1995-02-09|0
4450499|33595.46|1995-01-03|0
209793|33579.71|1995-01-24|0
1263811|33567.16|1995-01-22|0
4571335|33553.14|1994-12-28|0
4335490|33552.99|1995-03-06|0
5216103|33545.39|1995-01-24|0
4637733|33527.60|1994-11-30|0
5734053|33525.23|1995-02-07|0
4328487|33516.31|1994-12-16|0
1321601|33513.46|1995-01-15|0
3851649|33512.08|1994-12-13|0
563651|33464.70|1995-01-02|0
621028|33455.43|1995-02-15|0
2074471|33450.60|1994-12-22|0
2110919|33433.60|1995-01-29|0
1793798|33432.50|1994-12-05|0
4031140|33424.37|1994-12-07|0
3419460|33422.89|1994-12-21|0
4128454|33410.36|1994-12-02|0
5083969|33408.58|1995-01-15|0
4626400|33401.88|1995-02-16|0
3309540|33385.67|1995-01-19|0
5750496|33384.73|1994-12-25|0
972963|33378.63|1995-01-16|0
2568486|33373.41|1995-01-06|0
5777186|33336.94|1995-01-02|0
383141|33321.97|1994-12-02|0
5370913|33303.99|1995-03-08|0
1922471|33301.84|1995-03-07|0
4591713|33291.62|1995-01-25|0
4441767|33274.84|1995-02-07|0
5423908|33274.66|1995-01-08|0
373859|33267.70|1995-03-07|0
5338341|33260.30|1995-03-06|0
3748832|33258.19|1995-02-18|0
1772995|33238.58|1994-12-25|0
2284996|33237.79|1995-01-04|0
3033511|33208.35|1994-12-15|0
1010368|33191.04|1994-12-17|0
4228577|33184.90|1994-12-17|0
5330471|33183.07|1995-01-06|0
5959267|33179.08|1995-02-23|0
330851|33175.47|1995-02-17|0
3155489|33160.44|1995-01-18|0
1247366|33147.49|1995-01-03|0
4505856|33130.95|1995-01-22|0
1189155|33128.24|1994-12-25|0
859938|33127.99|1994-12-17|0
512482|33117.58|1994-12-12|0
596608|33116.35|1994-12-12|0
2062753|33044.95|1994-12-22|0
1485380|33039.46|1995-01-03|0
2166627|33013.73|1995-01-17|0
3197957|32990.58|1995-03-02|0
1979075|32989.67|1995-01-02|0
2192583|32947.68|1994-11-28|0
5290080|32936.91|1995-01-07|0
5567749|32919.98|1995-01-09|0
193088|32917.16|1995-02-08|0
702951|32902.32|1994-12-31|0
3435173|32899.62|1994-12-22|0
1755970|32881.06|1994-12-14|0
844835|32856.62|1994-12-18|0
2605764|32838.30|1995-01-10|0
5586945|32823.21|1994-12-28|0
5629922|32818.74|1995-01-08|0
5033925|32761.24|1994-12-07|0
5021281|32757.66|1994-11-26|0
5529762|32733.56|1995-03-13|0
1604865|32714.64|1994-12-09|0
269187|32703.27|1994-11-20|0
4905728|32701.59|1995-02-04|0
3509633|32693.84|1995-01-19|0
147399|32689.00|1995-02-22|0
1397895|32681.50|1994-12-01|0
1117414|32671.98|1995-01-16|0
3539590|32669.53|1994-12-12|0
1576099|32647.86|1994-12-14|0
5329190|32644.85|1995-01-15|0
5391299|32628.74|1995-02-25|0
1515047|32622.02|1995-01-25|0
3183139|32594.45|1994-12-18|0
3055525|32591.00|1994-12-01|0
4254246|32579.06|1994-12-14|0
5786816|32578.56|1994-12-24|0
4048323|32570.53|1994-11-20|0
4910789|32556.03|1994-12-28|0
2269413|32529.16|1994-12-29|0
365796|32523.68|1994-12-04|0
3277537|32515.74|1994-12-28|0
5075232|32512.75|1994-12-16|0
2439559|32512.51|1994-12-27|0
3892162|32493.28|1995-02-23|0
1730338|32490.31|1994-12-23|0
2969440|32470.62|1994-12-19|0
5376545|32440.04|1994-12-23|0
4672385|32413.21|1995-02-04|0
4236069|32411.02|1995-02-26|0
4195298|32389.85|1994-12-29|0
2443431|32379.40|1994-12-17|0
1014567|32364.69|1994-12-16|0
2698372|32361.47|1995-03-04|0
153027|32329.95|1995-02-14|0
5224771|32312.07|1994-12-22|0
2778755|32297.91|1995-01-30|0
2734919|32289.02|1994-12-30|0
2443619|32243.41|1995-01-30|0
412578|32217.92|1995-01-09|0
1893572|32206.71|1994-12-16|0
2303906|32178.01|1995-03-13|0
1265313|32141.12|1995-01-07|0
4806692|32095.16|1994-12-01|0
5371716|32095.05|1994-12-06|0
4716005|32091.82|1995-01-12|0
5669221|31999.71|1994-12-27|0
4483046|31991.05|1994-12-28|0
1766117|31986.11|1994-12-27|0
1682023|31977.00|1995-03-01|0
4896161|31974.21|1995-03-13|0
5192135|31969.68|1995-01-30|0
5458594|31969.44|1994-12-31|0
1706854|31934.35|1994-11-30|0
4990115|31911.40|1994-12-05|0
3047873|31909.69|1995-01-12|0
2663105|31904.09|1995-02-05|0
2334726|31900.92|1995-02-03|0
982114|31895.28|1995-01-08|0
1755842|31885.41|1995-01-06|0
5939047|31840.09|1995-03-01|0
4674311|31811.90|1995-01-20|0
2594529|31800.62|1995-02-24|0
2223617|31796.69|1995-03-06|0
611140|31785.37|1995-01-06|0
39270|31772.66|1995-02-07|0
1907783|31763.88|1995-01-21|0
5321696|31755.15|1995-01-27|0
1361379|31734.68|1995-01-31|0
4819201|31731.09|1995-01-31|0
3756257|31710.41|1994-12-17|0
3199910|31708.07|1994-11-24|0
5432422|31690.46|1995-01-17|0
4435811|31667.66|1994-12-24|0
3437793|31662.40|1995-02-06|0
1000930|31654.72|1994-12-04|0
112612|31631.39|1995-01-30|0
1406180|31594.10|1995-03-13|0
4300064|31588.20|1995-01-07|0
1261217|31536.00|1994-12-07|0
68675|31530.35|1995-02-20|0
5778148|31511.20|1994-12-19|0
3079168|31498.11|1995-03-06|0
292067|31496.92|1995-02-23|0
5148806|31483.87|1994-12-09|0
2101474|31476.35|1994-12-08|0
5356547|31458.53|1995-01-26|0
360193|31451.25|1994-12-22|0
4969696|31447.61|1994-11-22|0
5421317|31439.68|1995-01-10|0
5770247|31411.27|1995-01-09|0
1500961|31390.66|1994-12-18|0
573604|31390.05|1994-12-03|0
1003207|31335.95|1995-02-05|0
3924704|31328.42|1995-02-09|0
5969988|31325.12|1994-11-28|0
1825478|31314.99|1995-01-28|0
4061316|31299.21|1994-12-08|0
2604676|31264.45|1995-02-28|0
5105029|31242.98|1995-03-12|0
3631011|31220.78|1995-02-09|0
1176643|31219.60|1995-02-08|0
276869|31198.05|1994-12-06|0
1940611|31174.37|1994-12-04|0
4943808|31172.45|1995-01-30|0
3005862|31159.02|1995-03-03|0
5909922|31145.08|1995-01-07|0
5687779|31144.06|1995-03-14|0
3898565|31133.44|1995-01-11|0
1210982|31123.48|1994-12-26|0
5370182|31116.13|1995-02-15|0
5418082|31102.85|1994-12-18|0
3943234|31095.78|1995-01-13|0
1650560|31044.06|1994-12-05|0
76770|31037.45|1994-12-10|0
1786694|31037.29|1995-01-28|0
5260071|30970.20|1995-02-28|0
3852550|30969.92|1995-01-31|0
1218913|30958.43|1995-03-08|0
2543969|30937.45|1994-11-18|0
5813062|30919.69|1995-02-02|0
1413637|30913.34|1995-02-19|0
3313092|30889.48|1994-12-10|0
40000|30887.71|1995-01-30|0
2014467|30825.04|1995-01-20|0
3918595|30821.54|1995-01-16|0
524935|30819.45|1995-03-07|0
566369|30807.52|1994-12-28|0
4707014|30805.40|1995-02-03|0
130371|30802.32|1994-12-18|0
4355236|30798.82|1995-02-26|0
1445633|30761.20|1995-02-15|0
4195265|30752.63|1995-01-20|0
5466976|30737.35|1995-01-28|0
967714|30704.54|1994-12-28|0
3159361|30699.99|1995-02-28|0
1442053|30695.24|1995-01-13|0
2650758|30688.65|1994-12-30|0
70692|30650.07|1994-12-27|0
604389|30628.06|1995-01-13|0
5688740|30605.63|1995-03-13|0
1567719|30598.48|1994-12-24|0
2548704|30585.56|1995-01-11|0
5732000|30581.02|1994-11-23|0
5636903|30553.10|1994-12-08|0
1109505|30534.47|1995-02-28|0
5454305|30523.01|1995-02-12|0
1047559|30520.92|1995-02-17|0
1413440|30513.94|1994-12-24|0
2790880|30502.99|1995-03-11|0
5418560|30501.07|1994-12-29|0
3641572|30485.97|1995-02-22|0
1501571|30483.62|1995-01-24|0
4799943|30480.77|1994-11-30|0
3941477|30480.45|1995-02-18|0
4310080|30471.85|1995-01-07|0
2127777|30460.96|1995-02-06|0
5197764|30453.26|1995-02-10|0
5237924|30442.85|1995-02-25|0
1882116|30423.00|1994-12-31|0
454467|30411.88|1994-12-05|0
5082243|30407.56|1994-11-27|0
4833703|30397.59|1994-11-17|0
1819489|30393.92|1994-12-05|0
2461827|30376.59|1994-12-24|0
2174817|30370.16|1994-11-22|0
2133312|30359.88|1995-01-17|0
5081443|30358.95|1995-02-17|0
1288195|30357.76|1995-03-09|0
4749345|30356.06|1995-01-29|0
4600259|30354.77|1995-02-03|0
5288675|30340.37|1995-01-08|0
2326306|30314.52|1995-01-24|0
3752928|30304.05|1995-02-14|0
1610406|30298.56|1995-02-11|0
2973926|30298.42|1995-01-20|0
2819968|30294.88|1995-03-12|0
1052897|30292.61|1995-01-10|0
1753729|30262.33|1994-12-19|0
1818662|30241.62|1995-01-23|0
5419814|30189.02|1994-12-27|0
2727719|30186.66|1994-12-28|0
2177474|30175.24|1994-12-18|0
5340736|30169.22|1994-12-03|0
2074690|30164.38|1995-01-03|0
291010|30154.60|1994-11-21|0
5463136|30127.06|1994-12-18|0
3187648|30118.31|1994-12-29|0
1722145|30107.36|1995-03-10|0
773441|30104.23|1994-12-24|0
5840514|30032.46|1995-01-16|0
1133923|30032.04|1994-12-17|0
1045441|30016.93|1995-02-11|0
963591|30015.60|1994-12-20|0
3824899|30003.00|1995-02-06|0
907750|29997.75|1995-01-05|0
4306529|29987.92|1995-01-05|0
2811203|29979.85|1994-12-17|0
815463|29976.59|1994-12-04|0
3421090|29969.31|1994-12-18|0
3856166|29968.17|1995-01-24|0
2786371|29952.06|1995-03-10|0
2884770|29942.87|1994-11-23|0
1348421|29929.21|1994-12-23|0
3042563|29926.57|1994-12-26|0
3083463|29925.94|1994-11-22|0
3505411|29921.20|1995-01-19|0
5661351|29920.26|1994-12-21|0
2917187|29916.81|1995-01-10|0
4255367|29899.88|1995-01-22|0
5694818|29888.14|1994-12-30|0
5180896|29876.59|1994-12-19|0
66434|29867.67|1995-01-10|0
788192|29860.01|1994-11-28|0
231399|29851.25|1994-12-14|0
3890752|29840.32|1995-02-12|0
4773187|29839.39|1994-12-02|0
3204353|29822.97|1994-12-02|0
121760|29810.48|1995-02-20|0
4467236|29808.34|1994-11-30|0
3831427|29790.75|1994-12-05|0
2352161|29769.94|1995-01-23|0
1879975|29748.43|1995-02-08|0
3425411|29746.08|1994-12-30|0
2858529|29743.65|1995-02-12|0
3220902|29735.44|1995-03-12|0
